pitch_type,game_date,release_speed,release_pos_x,release_pos_y,release_pos_z,pitcher,batter,events,description,zone,stand,p_throws,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,effective_speed,release_spin_rate,release_extension,pitch_name,spin_axis,at_bat_number,pitch_number,inning,outs_when_up,type,season
SL,2024-05-08,84.1,2.01,49.63,5.86,554430,500053,,swinging_strike,9,L,R,1,0,0.6,2.21,0.18,2.71,-4.74,-130.71,-1.74,-0.0,20.0,32.16,79.9,2850,6.1,Slider,48,204,1,34,0,S,2024
SL,2024-05-08,84.7,1.92,49.96,5.92,554430,500054,,ball,14,R,R,0,2,0.34,2.42,-0.92,2.76,5.03,-134.22,2.03,-0.0,20.0,32.16,80.5,2504,6.0,Slider,45,204,2,34,0,B,2024
FF,2024-05-08,94.7,2.1,49.8,6.17,554430,500055,,ball,2,R,R,0,0,-10.0,12.94,-0.78,2.71,2.95,-120.75,1.33,0.05,20.0,32.11,90.0,2293,6.1,4-Seam Fastball,206,204,3,34,0,B,2024
FF,2024-05-08,97.1,2.22,50.34,5.91,554430,500056,,ball,7,L,R,1,0,-8.15,16.56,-0.18,2.91,-5.45,-128.38,-3.64,0.04,20.0,32.09,92.2,2251,6.1,4-Seam Fastball,230,204,4,34,1,B,2024
SL,2024-05-08,82.9,2.09,50.14,5.84,554430,500057,,blocked_ball,14,L,R,1,0,2.01,4.68,-1.17,3.12,6.99,-129.56,2.14,-0.01,20.0,32.15,78.8,2538,6.4,Slider,48,204,5,34,2,X,2024
SL,2024-05-08,85.6,2.21,49.86,5.85,554430,500058,,foul,7,R,R,3,2,1.73,4.57,-0.44,2.0,-0.92,-140.77,-1.1,-0.01,20.0,32.15,81.3,2755,6.6,Slider,38,204,6,34,1,S,2024
FF,2024-05-08,97.9,2.17,50.11,5.73,554430,500059,,blocked_ball,9,R,R,0,2,-6.83,16.48,0.18,3.34,0.8,-136.85,-7.18,0.03,20.0,32.09,93.0,2147,6.3,4-Seam Fastball,216,204,7,34,1,X,2024
SL,2024-05-08,81.2,2.16,49.74,5.73,554430,500060,,ball,1,R,R,1,0,-2.17,4.68,0.43,2.42,5.04,-129.46,2.0,0.01,20.0,32.15,77.2,2674,6.3,Slider,72,204,8,34,0,B,2024
SI,2024-05-08,95.3,2.38,50.32,5.82,554430,500061,triple,hit_into_play,5,L,R,0,1,-12.22,10.15,-0.42,2.37,2.02,-162.01,-12.81,0.06,20.0,32.13,90.6,2027,6.2,Sinker,216,205,1,35,0,X,2024
FF,2024-05-08,97.4,2.47,50.03,6.11,554430,500062,,called_strike,1,L,R,2,2,-6.88,17.94,0.8,2.8,0.3,-150.32,0.13,0.03,20.0,32.09,92.6,2293,6.1,4-Seam Fastball,196,206,1,35,2,S,2024
FF,2024-05-08,96.3,2.13,50.14,5.93,554430,500063,field_out,hit_into_play,13,L,R,0,1,-9.61,14.48,1.07,2.18,5.43,-126.72,6.99,0.05,20.0,32.1,91.5,2383,6.4,4-Seam Fastball,207,206,2,35,2,X,2024
SL,2024-05-08,84.0,2.2,49.81,5.63,554430,500064,,ball,7,L,R,1,2,-0.09,5.02,-0.63,1.8,-5.22,-117.93,-11.4,0.0,20.0,32.15,79.8,2893,6.4,Slider,29,207,1,35,1,B,2024
SL,2024-05-08,85.5,1.95,50.22,5.73,554430,500065,field_out,hit_into_play,11,L,R,2,1,-0.51,0.98,0.6,1.39,-4.54,-146.77,-2.67,0.0,20.0,32.17,81.2,2672,6.5,Slider,72,207,2,35,1,X,2024
FF,2024-05-08,96.7,2.1,50.2,5.96,554430,500066,,ball,1,R,R,0,1,-6.83,12.71,-0.46,2.94,1.56,-132.13,-1.66,0.03,20.0,32.11,91.8,2119,6.1,4-Seam Fastball,227,208,1,35,0,B,2024
FF,2024-05-08,95.3,2.31,49.69,5.86,554430,500067,single,hit_into_play,4,R,R,0,0,-9.44,14.31,0.56,2.13,3.77,-139.01,10.22,0.05,20.0,32.11,90.6,2291,6.1,4-Seam Fastball,216,208,2,35,2,X,2024
FF,2024-05-08,95.7,2.39,49.83,5.89,554430,500068,,ball,11,R,R,1,2,-6.16,16.38,-0.59,1.05,10.86,-120.59,-5.03,0.03,20.0,32.1,90.9,2391,6.3,4-Seam Fastball,209,209,1,35,0,B,2024
FF,2024-05-08,96.1,2.28,50.24,6.09,554430,500069,,called_strike,2,L,R,2,1,-6.53,12.32,-0.1,2.4,2.48,-130.07,-1.66,0.03,20.0,32.11,91.3,2537,6.0,4-Seam Fastball,217,209,2,35,0,S,2024
FF,2024-05-08,96.4,2.32,50.02,5.96,554430,500070,,swinging_strike,14,R,R,0,0,-8.85,15.38,-1.54,2.95,-9.09,-139.44,-5.67,0.04,20.0,32.1,91.6,2369,6.0,4-Seam Fastball,183,209,3,35,0,S,2024
FF,2024-05-08,94.9,2.28,50.33,6.07,554430,500071,field_out,hit_into_play,3,R,R,0,1,-8.3,9.93,0.04,2.23,7.32,-130.27,-3.93,0.04,20.0,32.13,90.2,2559,6.1,4-Seam Fastball,191,209,4,35,0,X,2024
FF,2024-05-08,97.1,2.24,50.22,5.86,554430,500072,,swinging_strike,7,L,R,3,1,-8.04,18.13,0.05,3.01,-0.24,-147.99,7.81,0.04,20.0,32.09,92.2,2418,5.9,4-Seam Fastball,209,210,1,35,1,S,2024
CU,2024-05-08,80.0,1.93,49.74,5.98,554430,500073,,called_strike,12,R,R,3,2,6.86,-8.03,-1.26,4.1,1.79,-137.52,-0.39,-0.03,20.0,32.21,76.0,2878,5.9,Curveball,34,210,2,35,0,S,2024
FF,2024-05-08,96.1,2.01,49.67,6.06,554430,500074,double,hit_into_play,8,R,R,2,1,-10.02,15.71,-0.45,1.95,3.16,-134.36,6.86,0.05,20.0,32.1,91.3,2416,6.6,4-Seam Fastball,198,210,3,35,1,X,2024
FF,2024-05-08,95.8,2.23,50.47,5.9,554430,500075,,ball,9,L,R,3,1,-11.62,11.89,-0.69,2.84,1.4,-124.86,4.28,0.06,20.0,32.12,91.1,2387,6.4,4-Seam Fastball,199,211,1,36,1,B,2024
SL,2024-05-08,85.2,1.96,49.47,5.8,554430,500076,,called_strike,4,R,R,2,2,2.66,2.94,-0.07,2.86,4.9,-116.56,2.02,-0.01,20.0,32.16,80.9,2820,6.3,Slider,41,211,2,36,2,S,2024
SI,2024-05-08,95.6,2.02,49.74,5.99,554430,500077,,ball,11,R,R,0,2,-14.86,6.56,0.88,1.75,10.24,-128.57,0.06,0.07,20.0,32.14,90.8,2003,6.3,Sinker,250,211,3,36,2,B,2024
FF,2024-05-08,95.5,2.21,50.07,5.8,554430,500078,,ball,2,L,R,1,1,-6.66,15.34,-0.66,2.14,-8.28,-143.75,-5.64,0.03,20.0,32.1,90.7,2360,6.5,4-Seam Fastball,180,211,4,36,0,B,2024
SI,2024-05-08,94.7,2.27,49.73,5.83,554430,500079,,ball,13,L,R,1,0,-13.51,6.44,-1.11,2.18,-1.12,-127.56,1.11,0.06,20.0,32.14,90.0,1982,6.1,Sinker,238,211,5,36,1,B,2024
CU,2024-05-08,80.4,2.01,50.34,5.78,554430,500080,,foul,1,R,R,2,1,5.17,-8.06,0.25,1.78,0.85,-140.5,-10.19,-0.02,20.0,32.21,76.3,2726,5.8,Curveball,40,211,6,36,2,S,2024
SL,2024-05-08,85.3,1.81,49.7,5.85,554430,500081,,called_strike,9,L,R,1,1,1.6,2.24,0.04,3.25,2.06,-124.77,0.71,-0.01,20.0,32.16,81.0,2994,6.3,Slider,47,211,7,36,1,S,2024
CU,2024-05-08,77.4,2.23,50.41,5.87,554430,500082,,foul,9,L,R,1,0,4.13,-6.86,-0.14,2.55,6.23,-132.95,-3.36,-0.02,20.0,32.21,73.5,3065,6.2,Curveball,29,211,8,36,0,S,2024
SL,2024-05-08,82.4,1.99,49.84,5.88,554430,500083,,blocked_ball,11,R,R,1,0,2.85,4.22,-1.25,3.27,6.74,-130.48,-3.21,-0.01,20.0,32.15,78.3,2877,6.1,Slider,19,212,1,36,1,X,2024
SL,2024-05-08,83.4,2.1,50.25,5.71,554430,500084,,foul,2,R,R,0,0,-0.55,1.17,0.56,1.86,-1.19,-143.18,-3.87,0.0,20.0,32.17,79.2,2701,6.1,Slider,39,212,2,36,2,S,2024
SI,2024-05-08,96.4,2.26,49.76,5.91,554430,500085,grounded_into_double_play,hit_into_play,12,L,R,2,0,-14.28,6.97,1.15,1.95,-3.3,-121.06,2.99,0.07,20.0,32.14,91.6,2037,6.2,Sinker,212,212,3,36,1,X,2024
CH,2024-05-08,89.3,2.29,49.1,5.64,554430,500086,,called_strike,7,R,R,2,0,-15.31,4.41,-0.4,2.84,7.55,-120.35,7.46,0.07,20.0,32.15,84.9,1829,6.1,Changeup,245,213,1,36,1,S,2024
SI,2024-05-08,96.1,2.25,49.72,5.93,554430,500087,,swinging_strike,14,R,R,2,1,-15.37,8.42,1.11,3.03,6.28,-125.53,-2.95,0.07,20.0,32.13,91.3,2171,6.0,Sinker,209,213,2,36,0,S,2024
SL,2024-05-08,82.8,1.93,49.78,5.85,554430,500088,,ball,11,L,R,2,1,0.21,2.61,0.85,2.03,-4.95,-141.38,-2.92,-0.0,20.0,32.16,78.7,2454,6.1,Slider,8,213,3,36,0,B,2024
SL,2024-05-08,84.1,2.34,49.6,5.66,554430,500089,,ball,14,R,R,1,0,-0.12,2.87,-1.03,1.86,0.88,-113.66,-1.32,0.0,20.0,32.16,79.9,2882,5.8,Slider,54,213,4,36,1,B,2024
SI,2024-05-08,94.8,2.12,50.19,5.97,554430,500090,,ball,8,R,R,2,0,-13.27,6.32,0.46,3.19,-8.26,-142.65,-2.81,0.06,20.0,32.14,90.1,2178,6.4,Sinker,248,213,5,36,0,B,2024
FF,2024-05-08,97.5,2.2,49.75,5.73,554430,500091,,called_strike,12,R,R,2,1,-6.99,13.33,-1.44,2.26,-12.4,-124.73,-3.29,0.03,20.0,32.11,92.7,2372,6.2,4-Seam Fastball,217,213,6,36,1,S,2024
SL,2024-05-08,83.2,2.12,49.76,5.97,554430,500092,,foul,8,L,R,1,0,2.86,3.59,0.35,3.01,-1.5,-134.4,0.67,-0.01,20.0,32.16,79.0,2944,5.8,Slider,37,213,7,36,2,S,2024
FF,2024-05-08,95.7,2.17,50.31,5.85,554430,500093,,called_strike,7,R,R,1,1,-8.81,15.89,-0.06,1.7,-3.07,-130.21,2.81,0.04,20.0,32.1,90.9,2174,6.4,4-Seam Fastball,186,213,8,36,0,S,2024
CU,2024-05-08,79.0,1.93,49.99,5.85,554430,500094,,called_strike,1,R,R,3,2,3.12,-6.81,-0.64,2.64,-6.39,-129.06,-2.43,-0.01,20.0,32.21,75.1,2912,6.2,Curveball,38,214,1,36,1,S,2024
SI,2024-05-08,96.4,2.5,49.73,5.94,554430,500095,,foul,12,R,R,0,2,-16.26,6.29,2.02,1.77,1.51,-130.65,-9.04,0.08,20.0,32.14,91.6,2005,6.1,Sinker,229,214,2,36,0,S,2024
FF,2024-05-08,97.3,1.99,49.86,5.91,554430,500096,,swinging_strike,2,L,R,2,1,-7.78,13.22,0.5,2.18,-0.62,-122.03,-6.41,0.04,20.0,32.11,92.5,2392,6.3,4-Seam Fastball,216,214,3,36,0,S,2024
FF,2024-05-08,96.0,2.44,50.13,5.94,554430,500097,,foul,11,R,R,2,1,-8.57,15.8,0.87,4.23,2.61,-143.95,4.5,0.04,20.0,32.1,91.2,2456,6.0,4-Seam Fastball,227,214,4,36,1,S,2024
FF,2024-05-08,95.7,2.36,49.87,5.98,554430,500098,field_out,hit_into_play,2,L,R,0,0,-6.49,14.94,0.29,3.12,2.09,-126.83,8.53,0.03,20.0,32.1,90.9,2289,6.3,4-Seam Fastball,206,214,5,36,0,X,2024
SL,2024-05-08,82.8,1.88,50.11,5.77,554430,500099,strikeout,swinging_strike,4,R,R,2,2,0.49,2.82,-0.29,2.98,7.24,-124.17,-5.06,-0.0,20.0,32.16,78.6,2522,6.0,Slider,42,215,1,36,1,S,2024
SI,2024-05-09,96.5,2.06,50.28,5.9,554430,500000,,foul,4,L,R,1,0,-13.28,6.75,-0.35,2.88,-3.88,-128.69,8.81,0.06,20.0,32.14,91.6,1967,6.0,Sinker,227,216,1,36,1,S,2024
SL,2024-05-09,83.1,2.12,49.46,5.74,554430,500001,,foul,13,R,R,0,1,0.27,0.79,0.14,1.2,8.23,-114.26,2.68,-0.0,20.0,32.17,79.0,2664,6.2,Slider,68,216,2,36,1,S,2024
SI,2024-05-09,95.6,2.23,50.23,5.85,554430,500002,,ball,11,L,R,1,0,-16.0,6.32,0.96,1.98,2.69,-125.24,-4.22,0.08,20.0,32.14,90.8,2162,6.0,Sinker,225,216,3,36,0,B,2024
SL,2024-05-09,85.2,1.8,49.78,5.87,554430,500003,,ball,7,R,R,1,0,1.2,3.54,0.25,2.24,-8.98,-115.35,2.16,-0.01,20.0,32.16,80.9,2538,5.8,Slider,54,216,4,36,0,B,2024
CU,2024-05-09,77.9,2.01,50.45,5.94,554430,500004,,foul,12,L,R,2,1,5.21,-7.84,-1.74,2.52,10.1,-114.95,7.4,-0.03,20.0,32.21,74.0,2722,6.5,Curveball,43,216,5,36,1,S,2024
SL,2024-05-09,85.0,2.06,50.55,5.74,554430,500005,,foul,11,R,R,2,2,0.8,4.19,1.09,1.62,-3.48,-138.71,0.13,-0.0,20.0,32.15,80.8,2726,5.8,Slider,38,216,6,36,0,S,2024
SL,2024-05-09,87.7,2.26,50.14,5.79,554430,500006,,ball,7,R,R,0,0,0.86,-0.23,0.29,2.2,1.43,-121.13,5.14,-0.0,20.0,32.18,83.3,2763,5.9,Slider,60,216,7,36,1,B,2024
FF,2024-05-09,95.7,2.18,50.02,5.75,554430,500007,,foul,4,L,R,2,2,-8.94,16.11,-0.61,2.52,5.68,-114.33,-5.34,0.04,20.0,32.1,91.0,2205,6.3,4-Seam Fastball,202,216,8,36,0,S,2024
SL,2024-05-09,84.4,2.12,49.82,5.71,554430,500008,,ball,13,R,R,0,1,0.79,1.83,0.98,2.66,2.14,-123.72,3.17,-0.0,20.0,32.17,80.2,2535,6.7,Slider,66,217,1,37,0,B,2024
SI,2024-05-09,95.0,2.25,49.61,6.03,554430,500009,,called_strike,5,L,R,1,1,-14.47,9.93,-0.05,2.81,4.03,-135.32,9.11,0.07,20.0,32.13,90.2,2039,6.0,Sinker,192,217,2,37,2,S,2024
CU,2024-05-09,79.6,1.78,50.03,5.87,554430,500010,,foul,2,R,R,2,2,5.58,-7.55,0.25,2.68,3.18,-137.48,-11.24,-0.03,20.0,32.21,75.6,2761,6.2,Curveball,41,217,3,37,0,S,2024
SI,2024-05-09,96.1,2.14,49.98,5.71,554430,500011,,called_strike,13,R,R,0,1,-13.35,11.1,-0.85,3.46,-1.0,-139.18,0.29,0.06,20.0,32.12,91.3,1962,6.0,Sinker,220,217,4,37,1,S,2024
CU,2024-05-09,79.0,2.1,49.92,5.93,554430,500012,,ball,3,L,R,1,0,6.14,-8.29,-0.21,3.21,2.3,-129.29,-0.2,-0.03,20.0,32.21,75.0,2577,6.4,Curveball,23,217,5,37,0,B,2024
CU,2024-05-09,76.5,2.07,50.67,5.69,554430,500013,,ball,14,R,R,0,1,5.0,-5.53,1.18,3.47,10.94,-141.49,2.79,-0.02,20.0,32.2,72.7,2796,6.4,Curveball,21,217,6,37,2,B,2024
SI,2024-05-09,96.1,2.26,49.94,6.1,554430,500014,,swinging_strike,4,R,R,1,1,-16.92,7.76,0.76,2.57,-7.14,-132.42,-4.2,0.08,20.0,32.14,91.3,2054,6.2,Sinker,203,217,7,37,0,S,2024
SI,2024-05-09,95.8,2.15,50.0,5.63,554430,500015,single,hit_into_play,13,R,R,0,2,-14.91,8.37,-0.13,1.22,17.0,-126.81,5.84,0.07,20.0,32.13,91.0,2072,6.3,Sinker,195,217,8,37,0,X,2024
CU,2024-05-09,78.6,2.07,49.78,5.78,554430,500016,,ball,2,R,R,1,1,3.92,-8.53,0.12,3.0,3.45,-126.13,3.59,-0.02,20.0,32.21,74.6,2542,5.8,Curveball,22,218,1,37,1,B,2024
FF,2024-05-09,96.2,2.22,49.4,5.89,554430,500017,,called_strike,14,L,R,0,0,-6.68,13.69,0.37,1.45,-1.34,-148.58,-1.11,0.03,20.0,32.11,91.4,2363,6.3,4-Seam Fastball,212,218,2,37,2,S,2024
FF,2024-05-09,93.9,2.19,49.75,5.93,554430,500018,,called_strike,6,R,R,1,1,-4.76,15.34,-0.66,2.7,1.32,-123.66,-4.5,0.02,20.0,32.1,89.2,2333,6.2,4-Seam Fastball,219,218,3,37,1,S,2024
SL,2024-05-09,85.4,2.11,50.13,5.79,554430,500019,,foul,13,R,R,0,2,0.68,2.91,1.11,2.25,0.98,-110.0,6.0,-0.0,20.0,32.16,81.1,2740,6.2,Slider,67,218,4,37,2,S,2024
SL,2024-05-09,84.5,2.18,49.56,5.84,554430,500020,field_out,hit_into_play,2,L,R,1,1,-1.05,2.86,-0.03,2.97,0.62,-143.16,8.88,0.01,20.0,32.16,80.3,2557,6.2,Slider,28,218,5,37,0,X,2024
FF,2024-05-09,97.8,2.29,49.75,6.05,554430,500021,,foul,14,L,R,2,0,-5.75,14.98,-1.0,2.05,-3.55,-127.62,-4.45,0.03,20.0,32.1,92.9,2242,5.9,4-Seam Fastball,248,219,1,37,1,S,2024
FF,2024-05-09,94.7,2.15,49.52,5.93,554430,500022,field_out,hit_into_play,14,R,R,1,0,-7.02,18.41,0.15,1.07,3.47,-133.66,-1.52,0.03,20.0,32.09,90.0,2346,6.2,4-Seam Fastball,205,219,2,37,0,X,2024
FF,2024-05-09,98.5,2.41,49.74,6.04,554430,500023,,swinging_strike,5,R,R,3,1,-7.85,14.24,-0.2,2.87,1.9,-138.68,-7.37,0.04,20.0,32.11,93.6,2236,6.6,4-Seam Fastball,223,220,1,37,1,S,2024
SI,2024-05-09,95.2,2.06,50.09,6.02,554430,500024,field_out,hit_into_play,12,L,R,1,1,-14.57,9.26,-2.05,3.19,-2.45,-126.09,0.23,0.07,20.0,32.13,90.4,2131,6.3,Sinker,221,220,2,37,1,X,2024
SL,2024-05-09,84.8,1.95,49.83,5.94,554430,500025,,foul,14,L,R,0,1,2.0,3.03,-0.96,2.42,4.07,-135.15,-2.99,-0.01,20.0,32.16,80.5,2820,6.4,Slider,24,221,1,37,1,S,2024
SL,2024-05-09,84.6,2.01,49.7,5.82,554430,500026,,called_strike,2,R,R,0,1,1.46,1.97,0.44,2.37,-5.81,-115.03,0.6,-0.01,20.0,32.16,80.4,2727,6.4,Slider,45,221,2,37,0,S,2024
CU,2024-05-09,79.3,1.82,49.75,6.0,554430,500027,,ball,14,L,R,3,2,6.46,-9.93,-0.12,3.77,-3.05,-127.09,-7.41,-0.03,20.0,32.22,75.3,2677,5.7,Curveball,14,221,3,37,1,B,2024
FF,2024-05-09,96.4,2.23,49.51,5.82,554430,500028,field_out,hit_into_play,1,R,R,1,0,-6.55,12.09,-0.42,2.26,-3.66,-114.21,-1.94,0.03,20.0,32.12,91.6,2324,6.0,4-Seam Fastball,233,221,4,37,1,X,2024
SL,2024-05-09,84.6,2.1,49.81,5.7,554430,500029,,ball,3,R,R,1,2,1.64,1.11,-0.63,2.63,-2.19,-120.59,-8.35,-0.01,20.0,32.17,80.4,2678,6.2,Slider,48,222,1,37,2,B,2024
FF,2024-05-09,99.8,2.1,49.86,5.66,554430,500030,,foul_tip,7,R,R,0,0,-6.21,15.61,-0.28,2.66,-10.49,-116.62,-5.63,0.03,20.0,32.1,94.8,2494,6.2,4-Seam Fastball,224,222,2,37,2,S,2024
CU,2024-05-09,76.7,2.08,49.66,5.93,554430,500031,,swinging_strike,11,L,R,3,1,3.22,-11.03,-1.04,2.49,-12.0,-126.83,4.99,-0.02,20.0,32.23,72.9,3274,6.3,Curveball,13,222,3,37,0,S,2024
SL,2024-05-09,85.1,2.14,50.38,5.82,554430,500032,,ball,14,R,R,1,0,-0.38,1.33,1.58,1.76,2.6,-135.28,7.03,0.0,20.0,32.17,80.9,2775,6.5,Slider,37,222,4,37,1,B,2024
CU,2024-05-09,80.2,1.99,50.1,5.99,554430,500033,,foul_tip,3,L,R,3,0,5.86,-9.04,-0.18,2.79,6.4,-130.61,-1.25,-0.03,20.0,32.22,76.2,2865,6.0,Curveball,23,222,5,37,2,S,2024
CU,2024-05-09,80.3,1.93,50.32,5.85,554430,500034,,foul,11,L,R,3,1,4.61,-6.26,-1.07,2.81,-4.42,-131.31,-5.88,-0.02,20.0,32.2,76.3,2965,5.9,Curveball,4,222,6,37,0,S,2024
SL,2024-05-09,82.4,2.16,50.09,5.9,554430,500035,,called_strike,11,R,R,3,0,2.12,0.61,-1.19,2.75,2.34,-110.71,-0.86,-0.01,20.0,32.17,78.3,2459,6.1,Slider,22,222,7,37,0,S,2024
SL,2024-05-09,85.4,2.3,50.3,5.89,554430,500036,strikeout,swinging_strike,2,L,R,1,2,0.8,2.32,0.72,2.93,-9.62,-126.27,-3.36,-0.0,20.0,32.16,81.1,2735,6.2,Slider,67,222,8,37,0,S,2024
FF,2024-05-09,96.2,2.41,49.79,5.98,554430,500037,,foul,3,L,R,3,1,-7.44,18.37,0.11,1.96,-7.13,-123.26,-4.76,0.04,20.0,32.09,91.4,2203,6.2,4-Seam Fastball,205,223,1,38,2,S,2024
CU,2024-05-09,81.7,2.23,49.93,5.82,554430,500038,force_out,hit_into_play,1,L,R,1,1,7.67,-6.42,0.53,2.08,-0.53,-130.95,-6.32,-0.04,20.0,32.2,77.6,2799,6.1,Curveball,27,223,2,38,2,X,2024
SI,2024-05-09,96.6,2.45,49.78,5.92,554430,500039,,foul,5,R,R,1,1,-12.98,7.33,0.19,1.91,-2.14,-114.01,3.26,0.06,20.0,32.14,91.7,2127,6.3,Sinker,201,224,1,38,0,S,2024
SI,2024-05-09,95.6,2.14,50.36,5.96,554430,500040,,ball,7,L,R,2,0,-14.98,8.73,0.2,2.0,1.01,-139.91,-0.25,0.07,20.0,32.13,90.8,2154,6.1,Sinker,199,224,2,38,2,B,2024
SL,2024-05-09,83.8,2.08,49.83,5.83,554430,500041,,foul,9,R,R,0,1,-1.93,2.29,-0.13,3.16,-2.17,-118.58,6.14,0.01,20.0,32.16,79.6,2519,6.1,Slider,26,224,3,38,0,S,2024
SL,2024-05-09,84.5,2.09,49.82,5.89,554430,500042,,swinging_strike,8,R,R,3,0,2.16,2.3,-0.37,2.26,2.58,-126.57,3.2,-0.01,20.0,32.16,80.2,2874,6.3,Slider,50,224,4,38,1,S,2024
SL,2024-05-09,86.5,1.99,50.48,5.55,554430,500043,,ball,14,R,R,2,0,2.5,5.99,-0.86,2.86,-3.23,-126.48,-1.35,-0.01,20.0,32.15,82.1,2678,6.1,Slider,69,224,5,38,1,B,2024
CU,2024-05-09,77.3,1.87,50.03,5.73,554430,500044,,called_strike,11,R,R,3,2,6.82,-7.32,-1.35,2.67,2.28,-123.49,1.18,-0.03,20.0,32.21,73.5,2624,6.4,Curveball,50,224,6,38,1,S,2024
SL,2024-05-09,86.4,1.84,49.95,5.76,554430,500045,,ball,9,L,R,0,0,3.54,-0.54,0.15,2.63,-4.13,-140.17,6.22,-0.02,20.0,32.18,82.1,2703,6.3,Slider,41,224,7,38,0,B,2024
FF,2024-05-09,94.0,2.21,49.95,5.95,554430,500046,,called_strike,11,R,R,0,0,-7.65,15.75,0.01,0.97,-6.71,-119.61,0.07,0.04,20.0,32.1,89.3,2408,5.9,4-Seam Fastball,207,224,8,38,0,S,2024
SL,2024-05-09,85.1,1.86,50.27,5.83,554430,500047,field_out,hit_into_play,5,R,R,3,0,0.46,4.18,0.77,2.64,5.69,-133.95,3.22,-0.0,20.0,32.15,80.9,2551,6.2,Slider,33,225,1,38,2,X,2024
SL,2024-05-09,83.4,2.07,50.26,5.69,554430,500048,,foul,8,L,R,0,1,0.32,3.18,0.6,2.46,3.01,-108.59,8.45,-0.0,20.0,32.16,79.2,2553,6.3,Slider,60,226,1,38,0,S,2024
SI,2024-05-09,94.1,2.38,49.86,5.83,554430,500049,,foul,4,L,R,0,1,-14.25,6.65,0.22,2.82,5.79,-124.85,-5.35,0.07,20.0,32.14,89.4,2046,6.2,Sinker,199,226,2,38,1,S,2024
FF,2024-05-09,96.3,2.19,50.22,5.83,554430,500050,,called_strike,8,L,R,0,1,-8.17,12.59,-0.11,3.38,-1.7,-132.58,-1.93,0.04,20.0,32.11,91.5,2441,6.1,4-Seam Fastball,210,226,3,38,1,S,2024
SI,2024-05-09,97.3,2.32,49.69,6.01,554430,500051,,ball,7,L,R,2,1,-13.78,7.46,-0.08,1.82,-3.57,-121.63,-11.15,0.07,20.0,32.14,92.5,2017,6.4,Sinker,232,226,4,38,1,B,2024
CH,2024-05-09,86.8,2.11,50.47,5.71,554430,500052,,ball,14,R,R,2,2,-18.21,3.71,-1.32,2.25,2.55,-125.33,4.3,0.09,20.0,32.16,82.5,1706,6.4,Changeup,237,226,5,38,1,B,2024
SL,2024-05-09,85.7,2.05,50.13,5.82,554430,500053,,called_strike,1,L,R,1,1,1.78,2.91,0.55,2.77,4.6,-140.27,-1.19,-0.01,20.0,32.16,81.4,2591,6.2,Slider,63,226,6,38,1,S,2024
CU,2024-05-09,79.7,1.91,50.18,5.98,554430,500054,,ball,2,R,R,1,1,7.01,-8.82,0.77,2.58,-8.17,-131.63,2.0,-0.03,20.0,32.22,75.7,2831,6.0,Curveball,10,226,7,38,1,B,2024
CU,2024-05-09,82.2,1.87,49.75,5.93,554430,500055,grounded_into_double_play,hit_into_play,4,R,R,1,1,4.61,-9.88,-0.28,2.55,5.85,-116.46,-5.37,-0.02,20.0,32.22,78.1,2803,6.2,Curveball,48,226,8,38,1,X,2024
FF,2024-05-09,95.3,2.23,50.26,5.7,554430,500056,,ball,6,L,R,3,1,-10.06,15.2,-0.2,2.57,-3.16,-157.13,12.64,0.05,20.0,32.1,90.5,2357,5.7,4-Seam Fastball,201,227,1,38,2,B,2024
FF,2024-05-09,97.1,2.26,50.26,5.96,554430,500057,,ball,6,R,R,1,2,-4.95,18.45,-0.27,2.52,13.32,-116.24,-4.97,0.02,20.0,32.09,92.2,2363,6.4,4-Seam Fastball,203,227,2,38,1,B,2024
SI,2024-05-09,95.5,2.33,50.04,5.9,554430,500058,,ball,12,L,R,2,2,-12.17,8.76,1.21,2.36,1.4,-134.31,-4.48,0.06,20.0,32.13,90.7,2226,5.8,Sinker,236,227,3,38,0,B,2024
FF,2024-05-09,96.6,2.21,50.17,5.76,554430,500059,,foul,13,R,R,2,1,-7.13,16.61,1.45,1.9,-4.93,-130.81,-0.11,0.03,20.0,32.09,91.7,2314,6.6,4-Seam Fastball,193,227,4,38,0,S,2024
SL,2024-05-09,86.0,2.28,49.23,5.79,554430,500060,,called_strike,8,L,R,0,0,-1.3,2.89,0.64,2.25,-4.83,-127.06,5.48,0.01,20.0,32.16,81.7,2641,6.3,Slider,46,227,5,38,1,S,2024
FF,2024-05-09,99.9,2.29,49.84,6.03,554430,500061,,ball,5,R,R,2,0,-5.99,15.58,0.13,2.45,5.82,-103.07,-3.62,0.03,20.0,32.1,94.9,2210,6.3,4-Seam Fastball,195,227,6,38,1,B,2024
CU,2024-05-09,82.6,2.03,50.04,5.77,554430,500062,field_out,hit_into_play,11,R,R,3,2,3.74,-9.99,-1.43,2.82,1.93,-134.85,7.99,-0.02,20.0,32.22,78.4,2945,6.1,Curveball,41,227,7,38,0,X,2024
SL,2024-05-09,86.8,1.99,49.92,5.82,554430,500063,,swinging_strike,13,L,R,1,1,2.02,2.08,1.68,2.73,-2.71,-141.91,4.24,-0.01,20.0,32.16,82.4,2545,6.4,Slider,68,228,1,38,1,S,2024
